"id","management_number","hospital_name","address","phone","operating_status","source_modified_at"
"183","306000001020240001","중랑차동물병원","서울특별시 중랑구 중랑천로 81, 101호 (상봉동)","02-433-0787","영업/정상","2024-01-02 10:23:33"
"184","306000001020240002","산들동물병원","서울특별시 중랑구 용마산로 670, C동 129,130호 (망우동, 신내역 프라디움 더 테라스)","02-435-7582","영업/정상","2024-04-05 16:50:17"
"185","307000001020160002","스마트동물병원 성북길음점","서울특별시 성북구 길음로13길 22, 103호, 104호 (길음동, 길음7구역두산위브아파트)","","영업/정상","2025-07-08 09:00:07"
"186","307000001020160003","포유동물병원","서울특별시 성북구 오패산로 22 (하월곡동)","","영업/정상","2019-05-07 10:32:08"
"187","307000001020170001","로이동물병원","서울특별시 성북구 아리랑로 27 (동소문동6가)","","영업/정상","2025-07-08 09:07:19"
"188","307000001020190001","성신동물병원","서울특별시 성북구 아리랑로 18, 1층 101호 (동선동5가)","","영업/정상","2025-06-30 09:50:16"
"189","307000001020190002","더편한동물병원","서울특별시 성북구 숭인로 50, 상가동 2203호 (길음동, 래미안길음센터피스)","","영업/정상","2026-01-22 11:16:47"
"190","307000001020200001","퍼스트동물병원","서울특별시 성북구 한천로 713, 515동 상가 206,207호 (장위동, 래미안장위퍼스트하이)","","영업/정상","2025-07-08 09:23:28"
"191","307000001020200002","원러브동물의료센터","서울특별시 성북구 아리랑로 75, 상가3동 1층 110호 (돈암동, 돈암코오롱하늘채)","02-6956-0040","영업/정상","2025-07-08 09:25:11"
"192","307000001020220001","포포동물병원","서울특별시 성북구 보문로 51, (주)참존글로벌워크 1층 (보문동7가)","","영업/정상","2026-05-27 16:30:01"
"193","307000001020240001","아이튼튼동물병원","서울특별시 성북구 길음로 11, 2층 241호 (길음동, 길음역롯데캐슬트윈골드아파트)","","영업/정상","2025-12-04 08:25:36"
"194","307000001019980001","큐동물병원","서울특별시 성북구 장위로 81 (장위동)","","영업/정상","2025-06-30 09:47:41"
"195","307000001019990001","한사랑동물병원","서울특별시 성북구 성북로 27 (성북동1가)","","영업/정상","2025-06-30 09:48:59"
"196","307000001020000001","나래종합동물병원","서울특별시 성북구 동소문로 66 (동소문동3가)","","영업/정상","2011-12-27 14:14:19"
"197","307000001020000004","서울종합동물병원","서울특별시 성북구 보문로 137 (보문동2가)","","영업/정상","2019-04-24 11:21:13"
"198","307000001020010002","대학동물병원","서울특별시 성북구 화랑로 299, 2층 210호 (장위동, 석계역 한일노벨리아시티)","","영업/정상","2021-02-17 09:57:48"
"199","307000001020010004","강북동물병원","서울특별시 성북구 종암로 65 (종암동)","","영업/정상","2012-01-04 10:43:24"
"200","307000001020030001","드림동물병원","서울특별시 성북구 동소문로 74 (동소문동5가)","","영업/정상","2012-01-11 17:21:23"
"201","307000001020030004","길음동물병원","서울특별시 성북구 동소문로 248 (길음동, 삼부상가 102동 6,7호)","","영업/정상","2012-03-27 11:41:27"
"202","307000001020050003","행복한동물병원","서울특별시 성북구 돌곶이로 91 (장위동)","","영업/정상","2019-04-24 11:34:22"
"203","307000001020060001","미소동물병원","서울특별시 성북구 종암로 91(종암동)","","영업/정상","2022-06-07 14:45:14"
"204","307000001020070001","중앙동물병원","서울특별시 성북구 돌곶이로 56 (석관동)","","영업/정상","2026-04-13 10:58:05"
"205","307000001020070003","비비펫 동물병원","서울특별시 성북구 화랑로 91 (하월곡동)","","영업/정상","2019-04-24 11:38:39"
"206","307000001020070004","보성통증동물병원","서울특별시 성북구 보국문로 68-1, 정호빌딩 1층 (정릉동)","","영업/정상","2021-04-15 13:11:15"
"207","307000001020070005","ZOO동물병원","서울특별시 성북구 정릉로 328, 1층 (정릉동)","","영업/정상","2020-12-17 18:03:40"
"208","307000001020080003","우리동물병원","서울특별시 성북구 삼양로 84 (길음동)","","영업/정상","2019-04-24 11:41:17"
"209","307000001020080004","24시 애니동물병원","서울특별시 성북구 보문로 99 (보문동5가)","","영업/정상","2025-11-26 07:50:08"
"210","307000001020090001","VIP 동물의료센터","서울특별시 성북구 동소문로 73, 시티플레이스 1층 101호, 비101호, 비201호, 비202호 (동소문동6가)","","영업/정상","2026-04-20 09:10:48"
"211","307000001020100001","태양 동물병원","서울특별시 성북구 돌곶이로 31 (석관동)","","영업/정상","2026-04-28 09:15:12"
"212","307000001020100002","쓰담쓰담 동물병원","서울특별시 성북구 종암로 113 (종암동)","","영업/정상","2019-04-24 13:29:24"
"213","307000001020130001","호담동물병원","서울특별시 성북구 동소문로 302 (하월곡동)","","영업/정상","2026-05-13 15:25:45"
"214","307000001020140001","꿈의숲동물병원","서울특별시 성북구 돌곶이로 220, 105동 112호 (장위동, 꿈의숲코오롱하늘채아파트)","","영업/정상","2025-06-30 09:49:44"
"215","307000001020140002","도담도담동물병원","서울특별시 성북구 화랑로 76 (하월곡동, 코업스타클래스 1층)","","영업/정상","2025-09-17 15:50:10"
"216","307000001020140003","카카오 N 동물병원","서울특별시 성북구 길음로 33 (길음동, 길음뉴타운 제상가비동 제지2층 25호)","","영업/정상","2019-04-24 13:36:15"
"217","307000001020150001","넬 동물의료센터","서울특별시 성북구 오패산로 75-1 (하월곡동)","02-6925-4347","영업/정상","2021-10-05 09:36:00"
"218","307000001020160001","앙리동물병원","서울특별시 성북구 성북로 66, 1층 (성북동)","","영업/정상","2025-07-08 08:56:39"
"219","308000001020250001","강북24시 N동물의료센터","서울특별시 강북구 도봉로 104, 1, B1, B2층 (미아동)","02-984-0075","영업/정상","2025-07-02 17:45:43"
"220","308000001020260001","봄날에동물병원","서울특별시 강북구 삼양로19길 214, 금강빌딩 지1층 (미아동)","02-6949-1579","영업/정상","2026-05-28 09:38:44"
"221","308000001019920001","삼양동물병원","서울특별시 강북구 삼양로 190, 백운M빌딩 1층 (미아동)","","영업/정상","2020-09-01 16:06:57"
"222","308000001019950001","중앙동물병원","서울특별시 강북구 도봉로 88 (미아동)","","영업/정상","2019-03-08 09:25:40"
"223","308000001019970001","동물병원 위드","서울특별시 강북구 덕릉로 79 (수유동)","","영업/정상","2025-08-29 17:49:25"
"224","308000001019990001","사랑동물병원","서울특별시 강북구 삼양로123길 6-12 (수유동)","","영업/정상","2020-11-04 14:30:34"
"225","308000001020020001","현대종합동물병원","서울특별시 강북구 노해로 94 (수유동)","","영업/정상","2023-02-27 13:45:18"
"226","308000001020020002","솔샘동물병원","서울특별시 강북구 삼양로27길 19, 상가 204동 108호 (미아동, 삼성래미안트리베라아파트)","","영업/정상","2021-08-03 14:43:47"
"227","308000001020020003","애니케어 동물병원 수유점","서울특별시 강북구 삼양로 499 (수유동)","","영업/정상","2019-03-08 09:44:54"
"228","308000001020030003","대형동물병원","서울특별시 강북구 한천로 1135(수유동)","","영업/정상","2021-09-28 11:45:03"
"229","308000001020030004","창문동물병원","서울특별시 강북구 월계로 35 (미아동)","02-988-0251","영업/정상","2017-09-26 10:58:07"
"230","308000001020030005","위즈동물병원","서울특별시 강북구 도봉로 202 (미아동)","02-987-7959","영업/정상","2019-07-15 14:49:01"
"231","308000001020040004","동물을사랑하는사람들","서울특별시 강북구 도봉로98길 56 (번동)","","영업/정상","2023-02-13 16:25:08"
"232","308000001020040005","강북동물병원","서울특별시 강북구 오현로 194 (번동, 덕수빌딩 1층)","","영업/정상","2019-03-08 09:48:37"
"233","308000001020070001","삼성동물병원","서울특별시 강북구 삼양로19길 25, 110동 지층 1-2,1-3호 (미아동, 삼성래미안트리베라1차아파트)","","영업/정상","2019-03-08 09:50:55"
"234","308000001020090001","보노보노동물병원","서울특별시 강북구 삼양로 336, 예향교회 1층 (수유동)","","영업/정상","2019-03-08 09:52:00"
"235","308000001020090002","호 동물병원","서울특별시 강북구 월계로 57, 2층 (미아동)","","영업/정상","2025-11-25 09:03:22"
"236","308000001020100001","쿠키동물병원","서울특별시 강북구 삼양로27길 19 (미아동, 래미안트리베라 201동 116호)","02-986-9875","영업/정상","2020-05-18 14:39:11"
"237","308000001020130001","봉식동물병원","서울특별시 강북구 삼양로 252 (미아동)","02-983-7000","영업/정상","2026-04-21 13:14:48"
"238","308000001020140001","스마트 동물병원","서울특별시 강북구 솔샘로 203-2, 1층 (미아동)","02-987-7588","영업/정상","2019-03-08 09:57:05"
"239","308000001020150001","H 동물병원","서울특별시 강북구 삼양로27길 35-21, 미아프라자 106호 (미아동)","02-984-7588","영업/정상","2020-06-08 15:03:53"
"240","308000001020150002","꼬마동물병원","서울특별시 강북구 삼양로117길 5, 1층 (수유동)","02-993-8266","영업/정상","2024-01-08 17:56:01"
"241","308000001020170001","24시 수유 바른펫 동물의료센터","서울특별시 강북구 노해로 65, 1, 2층 (수유동, 리안스페이스)","02-903-7582","영업/정상","2024-08-13 12:36:38"
"242","308000001020190001","24시루시드동물메디컬센터","서울특별시 강북구 월계로 3, 덕신빌딩 4층 (미아동)","02-941-7900","영업/정상","2026-05-26 14:47:16"
"243","308000001020190002","아이사랑동물병원","서울특별시 강북구 삼양로24길 19, 102동 110호 (미아동, 현대성우아파트)","02-946-0011","영업/정상","2024-03-26 17:09:14"
"244","308000001020210001","모네동물피부과","서울특별시 강북구 도봉로 110-1, 4층 (미아동)","070-8691-3121","영업/정상","2022-01-05 18:08:53"
"245","308000001020210002","아이사랑동물병원 건강검진센터","서울특별시 강북구 삼양로24길 19, 현대성우아파트 102동 1층 109호 (미아동, 현대성우아파트)","02-946-0011","영업/정상","2025-05-23 20:50:46"
"246","308000001020220001","마인동물의료센터","서울특별시 강북구 덕릉로 133, 해솔빌딩 1층 102호, B1층 102호 (번동)","02-2039-8900","영업/정상","2022-08-12 11:31:17"
"247","309000001019900001","퓨리나동물병원","서울특별시 도봉구 도봉로 469 (쌍문동)","","영업/정상","2015-09-24 08:40:20"
"248","309000001019940001","신창동물병원","서울특별시 도봉구 덕릉로 230 (창동)","","영업/정상","2015-07-29 11:40:30"
"249","309000001019950002","화신종합동물병원","서울특별시 도봉구 도당로 63 (방학동)","02-3491-7060","영업/정상","2020-02-24 16:02:14"
"250","309000001019990001","한빛동물병원","서울특별시 도봉구 덕릉로 256 (창동)","","영업/정상","2017-10-24 16:27:29"
"251","309000001019990002","방학동물병원","서울특별시 도봉구 도봉로 723 (방학동)","02-3494-0075","영업/정상","2025-04-29 11:03:15"
"252","309000001020020001","가나동물병원","서울특별시 도봉구 방학로 162 (방학동)","02-3491-4748","영업/정상","2015-10-21 10:08:44"
"253","309000001020050002","삼성동물종합병원","서울특별시 도봉구 도봉로 499, 1층 (쌍문동)","","영업/정상","2022-08-18 07:49:35"
"254","309000001020050006","유현동물병원","서울특별시 도봉구 방학로 187, 105호 (방학동, 한화아파트 상가)","","영업/정상","2020-07-15 17:17:12"
"255","309000001020090001","행복한동물병원","서울특별시 도봉구 도봉로136길 7, 한독패밀리타운 108호 (창동)","","영업/정상","2025-12-23 14:27:07"
"256","309000001020130001","365동물병원","서울특별시 도봉구 방학로 54 (방학동)","02-6402-0365","영업/정상","2020-07-25 14:33:28"
"257","309000001020130002","하비동물병원","서울특별시 도봉구 노해로65길 14, 1층, 지층 (창동, 영일빌딩)","02-2038-9980","영업/정상","2024-01-04 11:18:48"
"258","309000001020140001","별난동물병원","서울특별시 도봉구 도봉로 603, 1층, 지층 (쌍문동)","02-905-9119","영업/정상","2014-03-10 10:38:47"
"259","309000001020150001","방학동물외과센터","서울특별시 도봉구 도봉로 723, 3층 (방학동)","02-3494-0075","영업/정상","2025-04-29 10:27:46"
"260","309000001020170002","트윈스동물병원","서울특별시 도봉구 도봉로110다길 20 (창동)","","영업/정상","2019-04-29 15:13:30"
"261","309000001020170004","해봄동물병원","서울특별시 도봉구 도봉로180길 28, 도봉투웨니퍼스트2단지 (도봉동)","","영업/정상","2019-04-29 15:13:57"
"262","309000001020180001","태일동물치과병원","서울특별시 도봉구 해등로 184 (쌍문동)","","영업/정상","2023-05-02 17:32:37"
"263","309000001020180004","둘리동물병원","서울특별시 도봉구 도봉로 502, 1층 (창동)","","영업/정상","2026-05-07 16:00:36"
